Start_date,End_Date,Crime,Current,Prior,Ratio,28Day_Current,28Day_Prior,28Day_Ratio,YTD_Current,YTD_Prior,YTD_Ratio,2YR(2019),11YR(2010),28YR(1993),Volume_Number,Number_number,Mayor,Commissioner,Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,1,0,***.*,1,1,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,49th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,1,1,0,4,3,33.3,0,1,-100,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,49th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,3,0,***.*,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,49th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Rape,1,1,0,2,5,-60,0,1,-100,***.*,-100,-100,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Robbery,5,10,-50,21,25,-16,3,5,-40,-40,0,-70,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,8,6,33.3,43,21,104.8,1,3,-66.7,-66.7,0,-85.7,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Burglary,3,1,200,9,13,-30.8,0,0,***.*,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,5,8,-37.5,19,35,-45.7,2,4,-50,-33.3,100,-66.7,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,G.L.A.,3,2,50,15,10,50,1,0,***.*,-50,0,-87.5,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,TOTAL,25,28,-10.71,109,109,0,7,13,-46.15,-50,-12.5,-85.11,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Transit,0,0,***.*,0,1,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Housing,0,0,***.*,7,2,250,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,17,21,-19,68,97,-29.9,2,8,-75,-50,-71.4,***.*,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,12,7,71.4,46,65,-29.2,3,3,0,-25,-57.1,***.*,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,1,2,-50,2,8,-75,0,2,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,2,-100,3,6,-50,0,1,-100,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,4,3,33.3,0,0,***.*,***.*,-100,-100,28,53,Bill de Blasio,Dermot Shea,48th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Rape,0,1,-100,1,2,-50,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Robbery,6,6,0,39,22,77.3,5,4,25,66.7,400,-58.3,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,13,8,62.5,54,40,35,8,4,100,33.3,60,-11.1,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Burglary,5,5,0,21,14,50,2,2,0,0,100,-81.8,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,11,5,120,35,27,29.6,3,4,-25,***.*,***.*,50,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,G.L.A.,4,2,100,35,15,133.3,2,0,***.*,0,***.*,-87.5,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,TOTAL,39,27,44.44,186,120,55,20,14,42.86,42.86,185.71,-60,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Transit,0,0,***.*,1,1,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Housing,3,3,0,8,8,0,1,2,-50,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,21,29,-27.6,73,98,-25.5,5,10,-50,25,150,***.*,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,15,21,-28.6,73,87,-16.1,4,10,-60,-55.6,-42.9,***.*,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,1,-100,2,2,0,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,1,2,-50,4,6,-33.3,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,1,0,***.*,5,2,150,1,0,***.*,***.*,0,***.*,28,53,Bill de Blasio,Dermot Shea,47th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,1,2,-50,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Rape,1,0,***.*,4,3,33.3,1,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Robbery,4,13,-69.2,25,26,-3.8,2,4,-50,100,-33.3,-85.7,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,6,12,-50,28,40,-30,2,4,-50,-60,0,-77.8,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Burglary,8,3,166.7,24,13,84.6,2,0,***.*,-33.3,-60,-77.8,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,11,15,-26.7,33,47,-29.8,2,4,-50,-66.7,100,-50,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,1,0,10,5,100,0,1,-100,-100,***.*,-100,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,TOTAL,31,44,-29.55,125,136,-8.09,9,13,-30.77,-43.75,-18.18,-76.92,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Transit,0,2,-100,1,6,-83.3,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Housing,0,1,-100,1,3,-66.7,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,22,22,0,95,97,-2.1,4,9,-55.6,-66.7,33.3,***.*,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,15,25,-40,71,75,-5.3,10,13,-23.1,42.9,0,***.*,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,1,0,***.*,5,3,66.7,1,0,***.*,-50,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,2,1,100,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,3,1,200,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,46th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Robbery,4,3,33.3,12,12,0,3,3,0,***.*,***.*,200,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,3,1,200,15,19,-21.1,2,0,***.*,100,0,-50,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Burglary,4,2,100,7,7,0,1,2,-50,0,***.*,-87.5,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,8,8,0,37,41,-9.8,1,4,-75,-80,-50,0,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,G.L.A.,4,7,-42.9,8,16,-50,2,0,***.*,***.*,***.*,-90,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,TOTAL,23,21,9.52,80,95,-15.79,9,9,0,28.57,125,-74.29,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Transit,0,2,-100,0,3,-100,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Housing,0,2,-100,1,2,-50,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,21,30,-30,66,128,-48.4,1,10,-90,-92.3,-66.7,***.*,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,12,6,100,44,43,2.3,1,4,-75,-80,-80,***.*,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,1,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,2,1,100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,45th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,1,0,***.*,14,8,75,27.3,0,-79.4,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Rape,0,1,-100,4,2,100,37,42,-11.9,-15.9,12.1,-61.9,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Robbery,5,14,-64.3,32,36,-11.1,403,428,-5.8,4.7,-21,-80.1,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,15,12,25,51,43,18.6,744,789,-5.7,19.6,34.1,-45.1,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Burglary,7,1,600,15,7,114.3,250,172,45.3,16.3,-9.4,-88.2,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,13,13,0,48,59,-18.6,666,724,-8,-0.3,69,-16,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,G.L.A.,1,3,-66.7,22,8,175,179,108,65.7,47.9,-10.5,-85.8,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,TOTAL,41,44,-6.82,173,155,11.61,"2,293","2,271",0.97,10.99,15.69,-70.29,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Transit,0,3,-100,0,8,-100,28,70,-60,-49.1,-33.3,***.*,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Housing,0,1,-100,4,3,33.3,55,56,-1.8,-9.8,5.8,***.*,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,13,31,-58.1,92,128,-28.1,"1,503","1,743",-13.8,-25.4,11,***.*,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,22,35,-37.1,86,100,-14,"1,076","1,344",-19.9,-23.7,-11.9,***.*,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,1,1,0,6,3,100,52,79,-34.2,-17.5,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,1,1,0,2,7,-71.4,74,116,-36.2,-32.1,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,1,1,0,2,1,100,62,32,93.8,26.5,47.6,-65.7,28,53,Bill de Blasio,Dermot Shea,44th Precinct
  12/28/2020,  1/3/2021,Murder,0,1,-100,0,1,-100,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,4,1,300,0,0,***.*,***.*,-100,***.*,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Robbery,10,10,0,32,24,33.3,3,3,0,200,***.*,-80,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Fel. Assault,13,13,0,55,49,12.2,6,6,0,-14.3,200,-45.5,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Burglary,6,3,100,34,13,161.5,3,1,200,200,-25,-76.9,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,5,13,-61.5,52,48,8.3,0,8,-100,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,G.L.A.,3,2,50,14,17,-17.6,0,0,***.*,-100,***.*,-100,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,TOTAL,37,42,-11.9,191,153,24.84,12,19,-36.84,-25,50,-82.86,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Transit,1,0,***.*,2,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Housing,2,8,-75,17,24,-29.2,1,4,-75,-50,0,***.*,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Petit Larceny,20,28,-28.6,80,125,-36,3,8,-62.5,-57.1,-66.7,***.*,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Misd. Assault,15,21,-28.6,77,82,-6.1,8,12,-33.3,-27.3,-46.7,***.*,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,4,5,-20,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,2,1,100,5,6,-16.7,2,1,100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,1,1,0,1,1,0,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,43rd Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,1,1,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,4,2,100,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Robbery,10,10,0,36,27,33.3,6,3,100,50,20,-33.3,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Fel. Assault,9,11,-18.2,33,34,-2.9,3,5,-40,-66.7,-25,-40,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Burglary,5,6,-16.7,17,20,-15,2,2,0,100,***.*,-60,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,7,6,16.7,32,37,-13.5,3,3,0,50,***.*,0,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,G.L.A.,4,3,33.3,15,9,66.7,2,0,***.*,-33.3,***.*,-33.3,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,TOTAL,35,36,-2.78,138,130,6.15,16,13,23.08,-23.81,77.78,-36,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Transit,0,0,***.*,0,1,-100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Housing,2,4,-50,10,28,-64.3,1,2,-50,-80,-83.3,***.*,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Petit Larceny,18,25,-28,81,108,-25,5,8,-37.5,-64.3,150,***.*,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Misd. Assault,20,22,-9.1,67,79,-15.2,9,10,-10,-10,80,***.*,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,1,0,***.*,5,2,150,1,0,***.*,-50,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,2,3,-33.3,5,6,-16.7,2,2,0,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,1,0,***.*,4,0,***.*,1,0,***.*,***.*,0,0,28,53,Bill de Blasio,Dermot Shea,42nd Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,1,-100,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,2,3,-33.3,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Robbery,2,2,0,14,16,-12.5,0,1,-100,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Fel. Assault,2,4,-50,24,14,71.4,1,2,-50,-75,-66.7,-66.7,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Burglary,1,2,-50,9,9,0,1,2,-50,0,***.*,-87.5,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,2,10,-80,14,24,-41.7,1,2,-50,***.*,0,-80,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,G.L.A.,2,0,***.*,16,4,300,1,0,***.*,***.*,-50,0,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,TOTAL,9,18,-50,79,71,11.27,4,7,-42.86,-33.33,-50,-82.61,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Transit,1,2,-50,2,3,-33.3,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Housing,0,0,***.*,3,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Petit Larceny,21,19,10.5,43,55,-21.8,1,6,-83.3,-90.9,-50,***.*,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Misd. Assault,8,11,-27.3,30,32,-6.3,2,4,-50,-77.8,-33.3,***.*,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,6,3,100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,4,3,33.3,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,2,1,100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,41st Precinct
  12/28/2020,  1/3/2021,Murder,1,0,***.*,1,0,***.*,1,0,***.*,***.*,***.*,-50,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,2,1,100,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Robbery,9,10,-10,31,29,6.9,5,1,400,-16.7,150,-70.6,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,15,14,7.1,44,50,-12,4,8,-50,-66.7,33.3,-63.6,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Burglary,4,7,-42.9,11,24,-54.2,0,3,-100,-100,***.*,-100,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,14,11,27.3,54,41,31.7,4,4,0,33.3,300,33.3,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,G.L.A.,3,1,200,12,7,71.4,1,1,0,***.*,***.*,-85.7,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,TOTAL,46,43,6.98,155,152,1.97,15,17,-11.76,-34.78,150,-68.09,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Transit,0,1,-100,3,3,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Housing,9,8,12.5,21,26,-19.2,5,3,66.7,0,150,***.*,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,27,32,-15.6,100,138,-27.5,5,9,-44.4,-54.5,0,***.*,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,25,20,25,87,90,-3.3,9,8,12.5,-43.8,0,***.*,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,2,2,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,2,0,***.*,6,3,100,2,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,2,0,***.*,3,1,200,2,0,***.*,***.*,***.*,-50,28,53,Bill de Blasio,Dermot Shea,40th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Rape,0,0,***.*,2,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Robbery,6,2,200,25,25,0,1,0,***.*,-50,-50,-92.9,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Fel. Assault,3,3,0,11,23,-52.2,2,3,-33.3,0,-33.3,-71.4,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Burglary,4,3,33.3,19,10,90,0,0,***.*,-100,-100,-100,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,6,9,-33.3,29,38,-23.7,2,2,0,-71.4,0,0,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,G.L.A.,5,1,400,16,2,700,2,0,***.*,***.*,***.*,-88.2,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,TOTAL,24,18,33.33,102,98,4.08,7,5,40,-41.67,-12.5,-87.04,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Transit,0,1,-100,2,2,0,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Housing,1,0,***.*,1,3,-66.7,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Petit Larceny,11,18,-38.9,52,99,-47.5,4,5,-20,-42.9,0,***.*,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Misd. Assault,7,7,0,23,39,-41,4,5,-20,0,33.3,***.*,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Misd. Sex Crimes,0,0,***.*,3,0,***.*,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Shooting Vic.,0,0,***.*,1,3,-66.7,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Shooting Inc.,0,0,***.*,0,0,***.*,0,0,***.*,***.*,***.*,-100,28,53,Bill de Blasio,Dermot Shea,34th Precinct
  12/28/2020,  1/3/2021,Murder,0,0,***.*,0,0,***.*,0,0,***.*,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Rape,0,1,-100,2,2,0,0,0,***.*,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Robbery,3,3,0,17,11,54.5,2,2,0,***.*,100,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Fel. Assault,7,5,40,17,18,-5.6,5,4,25,400,66.7,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Burglary,1,3,-66.7,13,14,-7.1,0,2,-100,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Gr. Larceny,2,5,-60,23,30,-23.3,0,2,-100,-100,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,G.L.A.,0,3,-100,5,3,66.7,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,TOTAL,13,20,-35,77,78,-1.28,7,11,-36.36,75,75,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
  12/28/2020,  1/3/2021,Transit,0,1,-100,2,2,0,0,1,-100,***.*,***.*,***.*,28,53,Bill de Blasio,Dermot Shea,33rd Precinct
